,name,Team,DATE,vs,result,bat_order,position,start_member,ab,score,hit,2_hit,3_hit,homerun,tb,rbi,sb,cs,bb,hpp,ibb,so,gdp,sh,sf,avg,obp,slg,ops,pitch,avLI,RE24,WPA,GYEAR,PCODE,POSITION,AGE_VA,MONEY,G_ID,power_barrel,contact_barrel,clutch_barrel
140,배정대,kt,20210522,@한화,L 0:5,1,CF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.313,,0.41,0.8270000000000001,17,1.09,-1.2,-0.102,2021,64166,외,26,14000만원,0.0,0.0,1.0,0.0
141,배정대,kt,20210523,@한화,W 8:1,2,CF,1,2,1,1,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0.315,,0.411,0.84,25,0.33,1.85,0.065,2021,64166,외,26,14000만원,0.0,0.0,0.0,0.0
142,배정대,kt,20210526,SSG,L 5:9,2,CF,1,5,0,2,1,0,0,3,1,0,0,1,0,0,1,1,0,0,0.318,,0.417,0.848,29,1.32,0.77,-0.011,2021,64166,외,26,14000만원,0.0,0.0,0.0,0.0
144,배정대,kt,20210528,@KIA,L 6:7,2,CF,1,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.306,,0.4,0.8190000000000001,15,1.88,-0.05,0.061,2021,64166,외,26,14000만원,0.0,0.0,0.0,0.0
147,배정대,kt,20210601,@LG,W 8:1,6,CF,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,,0.381,0.792,18,0.42,-1.53,-0.06,2021,64166,외,26,14000만원,0.0,2.0,0.0,0.0
148,배정대,kt,20210602,@LG,L 5:6,8,CF,1,3,1,2,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0.298,,0.398,0.815,13,0.98,1.02,0.159,2021,64166,외,26,14000만원,0.0,1.0,1.0,0.0
149,배정대,kt,20210604,롯데,L 0:15,2,CF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293,,0.391,0.802,15,0.38,-0.48,-0.028,2021,64166,외,26,14000만원,0.0,0.0,0.0,0.0
150,배정대,kt,20210605,롯데,W 8:1,7,CF,1,4,1,1,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0.292,,0.404,0.813,17,0.4,1.55,-0.028,2021,64166,외,26,14000만원,0.0,1.0,0.0,0.0
151,배정대,kt,20210606,롯데,L 7:8,7,CF,1,5,1,2,1,0,0,3,1,0,0,0,0,0,2,0,0,0,0.295,,0.41,0.818,21,0.67,0.3,0.028,2021,64166,외,26,14000만원,0.0,0.0,2.0,0.0
152,배정대,kt,20210608,@SSG,D :,2,CF,1,5,1,3,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0.303,,0.42,0.833,20,1.02,2.03,0.203,2021,64166,외,26,14000만원,0.0,1.0,1.0,0.0
153,배정대,kt,20210609,@SSG,D :,2,CF,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.295,,0.409,0.813,26,0.77,-1.9,-0.111,2021,64166,외,26,14000만원,0.0,0.0,0.0,0.0
154,배정대,kt,20210611,한화,W 6:5,7,CF,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.29100000000000004,,0.403,0.804,22,1.26,-0.29,-0.087,2021,64166,외,26,14000만원,0.0,0.0,0.0,0.0
155,배정대,kt,20210612,한화,W 7:2,7,CF,1,4,1,2,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0.295,,0.405,0.8079999999999999,24,0.61,0.62,-0.01,2021,64166,외,26,14000만원,0.0,0.0,1.0,0.0
157,배정대,kt,20210616,@NC,W 7:3,6,CF,1,4,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0.289,,0.397,0.795,19,0.99,-1.25,-0.129,2021,64166,외,26,14000만원,0.0,0.0,0.0,0.0
158,배정대,kt,20210617,@NC,L 1:9,5,CF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285,,0.391,0.785,5,0.87,-0.7,-0.065,2021,64166,외,26,14000만원,0.0,0.0,0.0,0.0
160,배정대,kt,20210619,두산,L 3:9,5,CF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.282,,0.385,0.773,14,0.32,-0.64,-0.02,2021,64166,외,26,14000만원,1.0,0.0,1.0,0.0
161,배정대,kt,20210619,두산,W 4:3,5,CF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.278,,0.38,0.765,14,1.1,-0.77,-0.07400000000000001,2021,64166,외,26,14000만원,2.0,0.0,0.0,0.0
162,배정대,kt,20210620,두산,W 4:1,2,CF,1,4,1,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.282,,0.386,0.774,16,1.47,0.21,0.08199999999999999,2021,64166,외,26,14000만원,0.0,0.0,1.0,0.0
163,배정대,kt,20210622,KIA,W 6:3,2,CF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.281,,0.384,0.769,14,0.67,-0.54,-0.015,2021,64166,외,26,14000만원,0.0,0.0,1.0,0.0
164,배정대,kt,20210623,KIA,L 1:2,5,CF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.281,,0.382,0.765,19,2.91,-0.15,-0.124,2021,64166,외,26,14000만원,0.0,0.0,0.0,0.0
165,배정대,kt,20210624,KIA,W 6:3,4,CF,1,4,1,2,1,0,1,6,5,1,0,1,0,0,1,0,0,0,0.284,,0.401,0.7879999999999999,23,2.17,3.8,0.509,2021,64166,외,26,14000만원,0.0,1.0,0.0,1.0
166,배정대,kt,20210625,@한화,W 2:0,4,CF,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.282,,0.397,0.784,15,1.27,-0.73,-0.067,2021,64166,외,26,14000만원,0.0,0.0,0.0,0.0
167,배정대,kt,20210626,@한화,W 11:2,4,CF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,,0.391,0.772,16,0.35,-0.81,-0.036000000000000004,2021,64166,외,26,14000만원,0.0,1.0,0.0,0.0
168,배정대,kt,20210627,@한화,W 11:1,4,CF,1,5,1,3,1,0,0,4,2,0,0,0,0,0,1,0,0,0,0.284,,0.399,0.784,13,0.5,2.19,-0.001,2021,64166,외,26,14000만원,0.0,0.0,2.0,0.0
169,배정대,kt,20210630,@LG,W 4:3,4,CF,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.282,,0.396,0.779,7,1.12,-0.53,-0.006999999999999999,2021,64166,외,26,14000만원,0.0,0.0,0.0,0.0
170,배정대,kt,20210701,@LG,W 6:1,4,CF,1,4,0,2,0,0,0,2,3,0,0,0,0,0,1,1,0,0,0.285,,0.398,0.782,15,0.93,1.7,0.179,2021,64166,외,26,14000만원,0.0,0.0,0.0,0.0
171,배정대,kt,20210702,키움,W 4:1,4,CF,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.287,,0.398,0.784,12,1.04,0.38,0.016,2021,64166,외,26,14000만원,0.0,0.0,1.0,0.0
172,배정대,kt,20210704,키움,W 12:3,4,CF,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.282,,0.392,0.7709999999999999,21,0.99,-1.54,-0.061,2021,64166,외,26,14000만원,0.0,0.0,0.0,0.0
173,배정대,kt,20210705,키움,L 5:15,4,CF,1,5,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0.281,,0.392,0.769,19,0.31,-0.71,-0.033,2021,64166,외,26,14000만원,0.0,1.0,0.0,0.0
174,배정대,kt,20210708,@삼성,W 3:2,4,CF,1,4,1,2,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0.284,,0.405,0.7829999999999999,14,1.11,1.46,0.17800000000000002,2021,64166,외,26,14000만원,0.0,1.0,1.0,0.0
175,배정대,kt,20210709,@KIA,L 4:10,4,CF,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.282,,0.402,0.7759999999999999,12,0.83,-0.56,-0.027000000000000003,2021,64166,외,26,14000만원,0.0,0.0,0.0,0.0
176,배정대,kt,20210711,@KIA,L 0:2,4,CF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.278,,0.396,0.7659999999999999,18,0.89,-0.81,-0.09,2021,64166,외,26,14000만원,0.0,1.0,0.0,0.0
206,조용호,kt,20210404,한화,W 3:2,1,LF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,0.0,0.0,13,1.0,-0.89,-0.099,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
207,조용호,kt,20210406,LG,L 2:3,1,LF,1,4,1,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0.125,,0.25,0.375,19,1.09,0.46,0.029,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
208,조용호,kt,20210407,LG,W 7:3,1,RF,1,4,2,2,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0.25,,0.333,0.6409999999999999,19,1.24,1.8,0.08900000000000001,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
209,조용호,kt,20210408,LG,L 3:7,1,LF,1,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.235,,0.294,0.5720000000000001,18,0.97,-1.0,-0.107,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
210,조용호,kt,20210409,@삼성,L 5:7,1,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,,0.238,0.465,16,0.7,-1.19,-0.075,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
211,조용호,kt,20210410,@삼성,L 6:7,1,LF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16,,0.2,0.392,14,0.91,-1.13,-0.09,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
212,조용호,kt,20210411,@삼성,L 2:4,2,PH,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.16,,0.2,0.385,2,4.16,-0.18,-0.092,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
213,조용호,kt,20210413,@두산,W 8:7,7,RF,1,4,1,2,0,0,0,2,2,0,0,0,0,0,1,0,0,1,0.207,,0.241,0.46,17,1.32,0.94,0.115,2021,64868,외,31,13000만원,0.0,0.0,1.0,0.0
214,조용호,kt,20210414,@두산,L 1:3,7,RF,1,4,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.242,,0.273,0.523,23,0.97,0.31,0.034,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
215,조용호,kt,20210415,@두산,W 8:3,2,RF,1,6,0,2,0,0,0,2,1,0,1,0,0,0,1,1,0,0,0.256,,0.282,0.544,26,0.87,-1.29,-0.138,2021,64868,외,31,13000만원,0.0,0.0,1.0,0.0
216,조용호,kt,20210416,키움,W 8:4,7,PH,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.275,,0.3,0.595,7,2.49,1.68,0.153,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
217,조용호,kt,20210417,키움,W 8:5,1,RF,1,2,1,2,0,0,0,2,3,0,1,3,0,0,0,0,0,0,0.31,,0.333,0.701,29,1.89,2.26,0.34700000000000003,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
218,조용호,kt,20210418,키움,W 10:2,1,RF,1,6,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.292,,0.313,0.6579999999999999,35,0.39,-1.16,0.065,2021,64868,외,31,13000만원,0.0,0.0,1.0,0.0
219,조용호,kt,20210420,@NC,W 5:2,1,LF,1,4,1,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0.28800000000000003,,0.327,0.677,21,0.76,0.22,0.051,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
220,조용호,kt,20210421,@NC,L 3:4,1,RF,1,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.273,,0.309,0.6629999999999999,17,1.15,-0.45,-0.057,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
221,조용호,kt,20210422,@NC,W 11:5,1,RF,1,2,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.281,,0.316,0.693,21,0.68,1.86,0.132,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
222,조용호,kt,20210423,롯데,L 5:10,1,RF,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.262,,0.295,0.66,25,0.53,-0.94,-0.061,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
223,조용호,kt,20210424,롯데,L 2:4,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,,0.29,0.65,2,0.56,-0.12,-0.015,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
224,조용호,kt,20210425,롯데,W 6:5,1,RF,1,2,0,2,0,0,0,2,1,0,2,3,0,0,0,0,0,0,0.281,,0.313,0.713,24,1.8,1.98,0.343,2021,64868,외,31,13000만원,0.0,0.0,1.0,0.0
226,조용호,kt,20210429,@SSG,D :,1,LF,1,4,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.275,,0.304,0.7,15,0.57,0.98,0.006,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
227,조용호,kt,20210430,KIA,W 15:3,1,LF,1,3,2,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.278,,0.306,0.706,23,0.65,-0.5,-0.049,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
228,조용호,kt,20210501,KIA,W 3:0,1,RF,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,,0.28600000000000003,0.665,19,1.11,-2.02,-0.139,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
229,조용호,kt,20210502,KIA,W 9:2,1,LF,1,3,1,3,1,0,0,4,3,0,0,0,0,0,0,0,1,0,0.28800000000000003,,0.325,0.723,9,1.4,2.93,0.193,2021,64868,외,31,13000만원,0.0,0.0,2.0,0.0
230,조용호,kt,20210505,@키움,L 0:14,1,RF,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,,0.317,0.7070000000000001,13,0.45,-0.38,-0.023,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
231,조용호,kt,20210506,@키움,L 4:6,1,RF,1,4,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0.279,,0.314,0.7040000000000001,17,1.47,1.02,0.061,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
232,조용호,kt,20210508,NC,L 4:5,5,RF,1,4,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.278,,0.311,0.7020000000000001,20,1.96,-0.37,-0.223,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
233,조용호,kt,20210509,NC,L 11:16,4,LF,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.272,,0.304,0.6940000000000001,9,0.48,-0.12,-0.023,2021,64868,외,31,13000만원,1.0,0.0,0.0,0.0
234,조용호,kt,20210509,NC,W 9:5,1,RF,1,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.269,,0.301,0.708,24,0.64,1.36,0.07,2021,64868,외,31,13000만원,2.0,0.0,0.0,0.0
235,조용호,kt,20210511,삼성,W 9:6,1,RF,1,4,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.268,,0.299,0.705,22,0.93,0.43,0.08199999999999999,2021,64868,외,31,13000만원,0.0,0.0,1.0,0.0
236,조용호,kt,20210512,삼성,L 5:7,1,RF,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.255,,0.284,0.675,21,1.08,-0.94,-0.129,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
237,조용호,kt,20210513,삼성,L 0:4,1,RF,1,4,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.255,,0.28300000000000003,0.674,16,1.12,-0.13,0.018000000000000002,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
238,조용호,kt,20210514,@롯데,W 9:1,1,RF,1,4,3,4,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0.282,,0.309,0.722,18,0.46,3.04,0.107,2021,64868,외,31,13000만원,0.0,0.0,3.0,0.0
239,조용호,kt,20210515,@롯데,W 5:4,1,RF,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.278,,0.304,0.71,22,0.84,-0.98,-0.08800000000000001,2021,64868,외,31,13000만원,0.0,0.0,1.0,0.0
240,조용호,kt,20210518,두산,W 1:0,1,RF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.277,,0.303,0.7040000000000001,15,1.15,-0.04,0.006,2021,64868,외,31,13000만원,0.0,0.0,1.0,0.0
242,조용호,kt,20210521,@한화,L 0:4,1,RF,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,,0.298,0.693,8,1.01,-0.52,-0.051,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
245,조용호,kt,20210526,SSG,L 5:9,1,RF,1,5,1,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0.273,,0.297,0.7070000000000001,30,1.68,0.89,-0.024,2021,64868,외,31,13000만원,0.0,0.0,1.0,0.0
246,조용호,kt,20210527,SSG,W 6:5,8,PH,0,2,1,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.285,,0.315,0.733,6,2.7,1.4,0.395,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
247,조용호,kt,20210528,@KIA,L 6:7,1,RF,1,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.276,,0.306,0.7170000000000001,24,1.84,-0.21,0.05,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
248,조용호,kt,20210529,@KIA,W 7:5,1,RF,1,2,1,2,0,0,0,2,2,0,1,3,0,0,0,0,0,0,0.287,,0.316,0.7440000000000001,23,1.15,2.29,0.249,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
249,조용호,kt,20210530,@KIA,W 4:3,1,CF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,,0.307,0.725,14,0.94,-0.89,-0.095,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
250,조용호,kt,20210601,@LG,W 8:1,1,LF,1,5,2,3,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0.29,,0.324,0.747,15,0.72,0.56,0.069,2021,64868,외,31,13000만원,0.0,0.0,1.0,0.0
251,조용호,kt,20210602,@LG,L 5:6,1,RF,1,3,1,2,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0.297,,0.338,0.768,16,1.3,1.33,0.138,2021,64868,외,31,13000만원,0.0,0.0,1.0,0.0
252,조용호,kt,20210604,롯데,L 0:15,1,LF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29100000000000004,,0.331,0.754,13,0.56,-0.7,-0.042,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
253,조용호,kt,20210605,롯데,W 8:1,1,RF,1,4,2,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.29,,0.329,0.752,22,0.54,-0.15,0.038,2021,64868,외,31,13000만원,0.0,0.0,1.0,0.0
254,조용호,kt,20210606,롯데,L 7:8,1,RF,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.28,,0.317,0.727,28,1.11,-1.97,-0.162,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
255,조용호,kt,20210608,@SSG,D :,8,LF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,,0.315,0.723,5,0.38,-0.34,-0.011,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
256,조용호,kt,20210609,@SSG,D :,1,RF,1,5,1,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0.281,,0.32299999999999995,0.731,15,0.78,0.01,0.067,2021,64868,외,31,13000만원,0.0,0.0,1.0,0.0
257,조용호,kt,20210611,한화,W 6:5,1,RF,1,4,1,2,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0.287,,0.333,0.746,31,1.02,1.43,0.122,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
258,조용호,kt,20210612,한화,W 7:2,1,RF,1,4,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0.28,,0.326,0.733,20,0.89,-0.71,-0.064,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
259,조용호,kt,20210613,한화,W 6:3,1,CF,1,3,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.281,,0.326,0.735,14,0.58,0.25,0.025,2021,64868,외,31,13000만원,0.0,0.0,2.0,0.0
260,조용호,kt,20210616,@NC,W 7:3,1,LF,1,5,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0.284,,0.328,0.737,21,0.77,-0.48,-0.019,2021,64868,외,31,13000만원,0.0,0.0,1.0,0.0
261,조용호,kt,20210617,@NC,L 1:9,1,LF,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.281,,0.324,0.735,24,1.23,-0.28,-0.052000000000000005,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
262,조용호,kt,20210618,두산,L 3:11,5,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,,0.32299999999999995,0.731,6,0.02,-0.26,-0.001,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
263,조용호,kt,20210619,두산,L 3:9,1,LF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,,0.317,0.721,13,0.7,-0.63,-0.053,2021,64868,외,31,13000만원,1.0,0.0,0.0,0.0
264,조용호,kt,20210619,두산,W 4:3,1,RF,1,4,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0.269,,0.311,0.71,23,0.87,-0.87,-0.065,2021,64868,외,31,13000만원,2.0,0.0,0.0,0.0
265,조용호,kt,20210620,두산,W 4:1,1,LF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.265,,0.306,0.703,22,1.76,-0.73,-0.121,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
266,조용호,kt,20210622,KIA,W 6:3,1,RF,1,3,1,1,1,0,0,2,4,0,0,0,0,0,1,0,0,1,0.266,,0.312,0.706,13,1.66,0.91,0.21600000000000005,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
267,조용호,kt,20210623,KIA,L 1:2,1,LF,1,4,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.271,,0.315,0.711,19,1.36,0.16,0.056,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
268,조용호,kt,20210624,KIA,W 6:3,1,LF,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.264,,0.308,0.696,17,2.32,-1.9,-0.208,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
270,조용호,kt,20210626,@한화,W 11:2,1,LF,1,3,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.264,,0.307,0.7,15,0.73,0.31,0.01,2021,64868,외,31,13000만원,0.0,0.0,1.0,0.0
271,조용호,kt,20210627,@한화,W 11:1,1,LF,1,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.262,,0.304,0.698,22,0.59,-0.22,-0.045,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
272,조용호,kt,20210630,@LG,W 4:3,1,LF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.261,,0.303,0.695,18,1.16,-0.96,-0.097,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
273,조용호,kt,20210701,@LG,W 6:1,1,LF,1,4,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.261,,0.302,0.695,19,0.5,-0.55,-0.016,2021,64868,외,31,13000만원,0.0,0.0,1.0,0.0
274,조용호,kt,20210702,키움,W 4:1,1,LF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.257,,0.29600000000000004,0.684,19,0.5,-0.88,-0.052000000000000005,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
275,조용호,kt,20210704,키움,W 12:3,1,LF,1,4,2,2,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0.261,,0.3,0.691,30,0.86,1.49,0.081,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
276,조용호,kt,20210705,키움,L 5:15,1,LF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,,0.29600000000000004,0.6829999999999999,9,0.92,-1.41,-0.11,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
277,조용호,kt,20210708,@삼성,W 3:2,1,LF,1,3,1,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0.258,,0.297,0.687,29,0.57,0.9,0.086,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
278,조용호,kt,20210709,@KIA,L 4:10,1,LF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.258,,0.29600000000000004,0.684,20,0.42,-0.28,-0.041,2021,64868,외,31,13000만원,0.0,0.0,1.0,0.0
279,조용호,kt,20210711,@KIA,L 0:2,1,LF,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.255,,0.292,0.679,16,1.3,-0.45,-0.049,2021,64868,외,31,13000만원,0.0,0.0,0.0,0.0
308,심우준,kt,20210404,한화,W 3:2,9,SS,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0.0,,0.0,0.0,17,1.42,-0.77,-0.081,2021,64006,내,26,15500만원,0.0,0.0,0.0,0.0
310,심우준,kt,20210407,LG,W 7:3,9,SS,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.125,,0.125,0.236,14,1.42,-0.82,-0.07400000000000001,2021,64006,내,26,15500만원,0.0,0.0,1.0,0.0
311,심우준,kt,20210408,LG,L 3:7,9,SS,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,,0.091,0.174,9,1.15,-1.2,-0.1,2021,64006,내,26,15500만원,0.0,0.0,0.0,0.0
312,심우준,kt,20210409,@삼성,L 5:7,9,SS,1,4,1,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.2,,0.267,0.454,21,0.71,-0.12,-0.056,2021,64006,내,26,15500만원,0.0,0.0,1.0,0.0
313,심우준,kt,20210410,@삼성,L 6:7,9,SS,1,3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.222,,0.278,0.488,18,0.75,0.97,0.13699999999999998,2021,64006,내,26,15500만원,0.0,0.0,0.0,0.0
315,심우준,kt,20210413,@두산,W 8:7,9,SS,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.217,,0.261,0.53,13,1.24,-0.98,-0.115,2021,64006,내,26,15500만원,0.0,0.0,0.0,0.0
316,심우준,kt,20210414,@두산,L 1:3,9,SS,1,3,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0.231,,0.269,0.545,14,1.26,-0.15,-0.021,2021,64006,내,26,15500만원,0.0,0.0,1.0,0.0
317,심우준,kt,20210415,@두산,W 8:3,9,SS,1,4,2,3,0,1,0,5,2,0,0,0,0,0,0,0,1,0,0.3,,0.4,0.733,19,1.0,2.27,0.225,2021,64006,내,26,15500만원,0.0,0.0,0.0,0.0
318,심우준,kt,20210416,키움,W 8:4,9,SS,1,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.294,,0.382,0.7070000000000001,9,0.61,0.32,-0.043,2021,64006,내,26,15500만원,0.0,0.0,0.0,0.0
