,tb,rbi,sb,sh,sf,ibb,WPA,avg,obp,slg,ops,power_barrel,contact_barrel,clutch_barrel,xh,babib,pitch/pa,cq,b/k,IsoP,IsoD,hr%,kk%,bb%,xh/h,ueqr,wOBA,obp_label,slg_label,ops_label,ops_mean,avg_mean,obp_mean,slg_mean,power_barrel_mean,contact_barrel_mean,clutch_barrel_mean
67,0.461,0.145,0.013,0.0,0.0,0.0,0.017,0.329,0.39,0.5,0.89,0.039,0.039,0.013,0.105,0.4,4.16,0.393,0.429,0.17099999999999999,0.061,0.013,0.184,0.079,0.348,0.897,0.393,0.37209302325581395,0.41025641025641024,0.7823494335122242,0.7604871794871794,0.2834102564102564,0.34099999999999997,0.41948717948717945,0.07479487179487179,0.09351282051282053,0.01676923076923078
68,0.658,0.188,0.009,0.0,0.009,0.017,0.014,0.421,0.475,0.72,1.1949999999999998,0.12,0.154,0.043,0.137,0.42,3.86,0.48,0.75,0.299,0.05399999999999999,0.068,0.103,0.077,0.356,1.169,0.525,0.46153846153846156,0.7878787878787878,1.2494172494172493,0.9830000000000001,0.34419512195121943,0.4265121951219514,0.5564878048780487,0.09029268292682929,0.11339024390243907,0.024341463414634154
69,0.409,0.104,0.026,0.026,0.017,0.0,0.002,0.336,0.371,0.439,0.81,0.052,0.139,0.009,0.061,0.372,3.72,0.345,0.429,0.10299999999999998,0.034999999999999976,0.009,0.122,0.052,0.194,0.824,0.358,0.4444444444444444,0.5384615384615384,0.9829059829059829,0.7707272727272726,0.3004772727272727,0.36395454545454553,0.4067727272727272,0.03388636363636363,0.1375227272727273,0.0008181818181818182
70,0.577,0.162,0.042,0.0,0.0,0.0,0.005,0.301,0.34,0.603,0.9430000000000001,0.113,0.042,0.056,0.141,0.356,4.04,0.465,0.154,0.302,0.039000000000000035,0.07,0.275,0.042,0.488,0.954,0.401,0.5,0.6363636363636364,1.1363636363636362,0.9877317073170728,0.3292926829268292,0.39046341463414624,0.597268292682927,0.11812195121951215,0.06897560975609755,0.038414634146341456
71,0.505,0.189,0.0,0.0,0.0,0.0,0.011,0.318,0.368,0.545,0.913,0.116,0.084,0.032,0.126,0.348,3.84,0.389,0.467,0.22700000000000004,0.04999999999999999,0.042,0.158,0.074,0.429,0.892,0.391,0.39285714285714285,0.52,0.9128571428571428,0.937575,0.34089999999999987,0.41332500000000005,0.52425,0.10040000000000002,0.08637500000000001,0.033850000000000005
72,0.387,0.097,0.0,0.011,0.011,0.0,0.008,0.295,0.323,0.409,0.732,0.086,0.172,0.022,0.065,0.352,3.45,0.335,0.235,0.11399999999999999,0.028000000000000025,0.011,0.183,0.043,0.231,0.745,0.319,0.42105263157894735,0.26666666666666666,0.687719298245614,0.82965625,0.2937812500000001,0.34537500000000004,0.48428124999999994,0.109375,0.09853125000000001,0.015062500000000003
73,0.356,0.125,0.0,0.0,0.019,0.0,-0.002,0.263,0.299,0.374,0.673,0.067,0.163,0.01,0.067,0.316,3.64,0.317,0.13,0.11099999999999999,0.035999999999999976,0.019,0.221,0.029,0.269,0.685,0.304,0.30303030303030304,0.3870967741935484,0.6901270772238515,0.633421052631579,0.2548947368421053,0.28442105263157896,0.34900000000000003,0.0741578947368421,0.11126315789473686,0.015421052631578952
74,0.226,0.097,0.0,0.016,0.0,0.0,-0.005,0.19,0.242,0.241,0.483,0.032,0.097,0.0,0.048,0.262,3.68,0.231,0.25,0.05099999999999999,0.05199999999999999,0.0,0.258,0.065,0.273,0.508,0.223,0.35714285714285715,0.25,0.6071428571428572,0.7586052631578947,0.2975526315789474,0.3784473684210527,0.38015789473684225,0.049526315789473675,0.09760526315789474,0.0020789473684210526
75,0.441,0.085,0.0,0.034,0.0,0.0,-0.004,0.327,0.383,0.473,0.856,0.136,0.119,0.017,0.068,0.348,3.63,0.35,0.571,0.14599999999999996,0.055999999999999994,0.034,0.119,0.068,0.222,0.849,0.383,0.4883720930232558,0.8648648648648649,1.3532369578881207,0.8696060606060606,0.33312121212121215,0.4016060606060606,0.4679999999999999,0.08733333333333329,0.13484848484848486,0.01696969696969698
76,0.351,0.128,0.021,0.011,0.011,0.0,0.004,0.263,0.362,0.412,0.774,0.064,0.117,0.0,0.085,0.322,4.19,0.34,0.65,0.14899999999999997,0.09899999999999998,0.021,0.213,0.138,0.381,0.809,0.345,0.3870967741935484,0.46153846153846156,0.8486352357320099,0.7417750000000002,0.26725,0.3592749999999999,0.38249999999999995,0.037825000000000004,0.13369999999999999,0.00205
77,0.389,0.115,0.038,0.015,0.008,0.0,0.004,0.331,0.394,0.432,0.8260000000000001,0.023,0.145,0.008,0.061,0.352,4.07,0.328,1.0,0.10099999999999998,0.063,0.015,0.092,0.092,0.205,0.845,0.371,0.4489795918367347,0.475,0.9239795918367346,0.7299142857142861,0.28168571428571426,0.3547428571428571,0.3751714285714286,0.03248571428571429,0.1085142857142857,0.0006571428571428571
78,0.424,0.119,0.0,0.0,0.0,0.0,-0.002,0.321,0.356,0.446,0.802,0.068,0.153,0.0,0.085,0.327,3.54,0.311,1.0,0.125,0.034999999999999976,0.017,0.051,0.051,0.278,0.805,0.352,0.2857142857142857,0.8571428571428571,1.1428571428571428,0.8490833333333333,0.3185,0.36624999999999996,0.4828333333333334,0.06683333333333331,0.15033333333333335,0.0
79,0.461,0.122,0.009,0.0,0.009,0.0,0.006,0.321,0.347,0.473,0.82,0.078,0.07,0.035,0.07,0.416,3.68,0.424,0.062,0.15199999999999997,0.025999999999999968,0.035,0.278,0.017,0.222,0.832,0.365,0.3333333333333333,0.35,0.6833333333333333,0.8339655172413794,0.2890689655172414,0.34800000000000003,0.48596551724137926,0.0991034482758621,0.0703448275862069,0.022068965517241388
80,0.408,0.088,0.008,0.0,0.008,0.0,-0.005,0.265,0.344,0.451,0.7949999999999999,0.088,0.072,0.032,0.088,0.272,3.87,0.316,0.647,0.186,0.07899999999999996,0.04,0.136,0.088,0.367,0.804,0.356,0.5,0.8333333333333334,1.3333333333333335,0.8691538461538462,0.31030769230769234,0.3804615384615385,0.48869230769230765,0.08615384615384616,0.105,0.032538461538461544
81,0.623,0.211,0.009,0.0,0.009,0.0,0.007,0.367,0.402,0.651,1.053,0.149,0.149,0.044,0.158,0.4,4.14,0.444,0.25,0.28400000000000003,0.03500000000000003,0.035,0.14,0.035,0.45,1.051,0.453,0.42857142857142855,0.6888888888888889,1.1174603174603175,0.8554285714285715,0.31573809523809526,0.38302380952380943,0.47240476190476194,0.08797619047619047,0.09604761904761905,0.010642857142857147
82,0.422,0.217,0.012,0.012,0.0,0.0,0.008,0.307,0.381,0.467,0.8480000000000001,0.06,0.145,0.012,0.072,0.333,4.08,0.349,0.667,0.16000000000000003,0.07400000000000001,0.036,0.145,0.096,0.261,0.841,0.378,0.34210526315789475,0.53125,0.8733552631578947,0.7933333333333332,0.2825555555555556,0.3457777777777778,0.4475555555555556,0.055777777777777766,0.1421666666666667,0.004944444444444444
83,0.562,0.205,0.0,0.0,0.009,0.009,0.013,0.371,0.402,0.6,1.002,0.107,0.143,0.027,0.125,0.374,3.37,0.404,0.6,0.22899999999999998,0.031000000000000028,0.045,0.089,0.054,0.359,0.996,0.43,0.3181818181818182,0.5,0.8181818181818181,0.9924146341463415,0.3436829268292683,0.4082439024390245,0.584170731707317,0.10790243902439026,0.09595121951219515,0.02892682926829269
84,0.373,0.169,0.0,0.0,0.012,0.0,0.001,0.291,0.321,0.392,0.7130000000000001,0.0,0.157,0.0,0.072,0.306,3.48,0.289,0.429,0.10100000000000003,0.030000000000000027,0.012,0.084,0.036,0.261,0.726,0.318,0.2619047619047619,0.1891891891891892,0.4510939510939511,0.6207333333333336,0.24835555555555555,0.30437777777777786,0.31635555555555556,0.0024888888888888886,0.1274666666666667,0.0
85,0.467,0.093,0.053,0.04,0.0,0.0,-0.002,0.315,0.351,0.479,0.83,0.013,0.133,0.0,0.107,0.356,3.99,0.361,0.167,0.16399999999999998,0.035999999999999976,0.027,0.16,0.027,0.348,0.82,0.37,0.0,0.0,0.0,0.6532857142857144,0.2521428571428571,0.2876666666666667,0.3656190476190477,0.01964285714285715,0.10488095238095241,0.0
86,0.333,0.08,0.0,0.023,0.011,0.0,-0.009,0.278,0.348,0.367,0.715,0.069,0.138,0.0,0.057,0.328,4.33,0.308,0.467,0.08899999999999997,0.06999999999999995,0.011,0.172,0.08,0.227,0.742,0.33,0.4,0.4634146341463415,0.8634146341463416,0.6236285714285715,0.22805714285714287,0.3057714285714286,0.31785714285714284,0.05165714285714286,0.08751428571428573,0.0010571428571428572
87,0.338,0.092,0.0,0.0,0.0,0.0,-0.005,0.233,0.303,0.367,0.6699999999999999,0.062,0.123,0.031,0.062,0.286,3.82,0.309,0.312,0.13399999999999998,0.06999999999999998,0.031,0.246,0.077,0.286,0.682,0.304,0.5208333333333334,1.2093023255813953,1.7301356589147288,1.037181818181818,0.31272727272727274,0.38345454545454555,0.6537272727272726,0.11909090909090908,0.11645454545454546,0.03609090909090909
88,0.427,0.135,0.031,0.01,0.01,0.0,0.0,0.33,0.381,0.466,0.847,0.042,0.135,0.021,0.062,0.377,4.12,0.377,0.412,0.136,0.05099999999999999,0.031,0.177,0.073,0.207,0.868,0.376,0.36363636363636365,0.42857142857142855,0.7922077922077921,0.6788421052631577,0.2733157894736842,0.3336052631578946,0.3452368421052632,0.029157894736842094,0.13084210526315787,0.002921052631578947
89,0.314,0.057,0.029,0.0,0.0,0.0,0.009,0.281,0.343,0.344,0.687,0.0,0.029,0.0,0.057,0.333,4.14,0.289,0.6,0.06299999999999994,0.062,0.0,0.143,0.086,0.222,0.722,0.313,0.2972972972972973,0.43243243243243246,0.7297297297297298,0.7804782608695653,0.3157391304347826,0.36269565217391314,0.41778260869565215,0.046782608695652164,0.12482608695652174,0.0027391304347826086
90,0.343,0.098,0.02,0.01,0.01,0.01,0.0,0.268,0.294,0.361,0.655,0.02,0.088,0.0,0.069,0.299,3.92,0.273,0.364,0.09299999999999997,0.025999999999999968,0.0,0.108,0.039,0.269,0.668,0.29,0.2,0.21739130434782608,0.4173913043478261,0.7288333333333331,0.2942222222222222,0.36383333333333334,0.365,0.015861111111111114,0.08186111111111113,0.0
91,0.472,0.142,0.057,0.0,0.0,0.0,0.004,0.27,0.324,0.5,0.8240000000000001,0.104,0.038,0.038,0.104,0.28,3.53,0.352,0.316,0.22999999999999998,0.05399999999999999,0.057,0.179,0.057,0.407,0.845,0.36,0.4473684210526316,0.6060606060606061,1.0534290271132376,1.0376153846153844,0.34253846153846157,0.4156923076923077,0.621923076923077,0.11830769230769232,0.09907692307692308,0.04438461538461539
92,0.42,0.196,0.0,0.0,0.036,0.0,-0.004,0.23,0.277,0.47,0.747,0.116,0.054,0.027,0.098,0.258,4.07,0.376,0.25,0.23999999999999996,0.047000000000000014,0.054,0.286,0.071,0.478,0.768,0.311,0.3076923076923077,0.42857142857142855,0.7362637362637363,0.9438636363636362,0.31206818181818174,0.38834090909090907,0.5555227272727273,0.12113636363636364,0.07988636363636363,0.03590909090909089
93,0.559,0.162,0.027,0.0,0.0,0.009,0.009,0.23,0.347,0.62,0.967,0.162,0.045,0.036,0.135,0.196,4.6,0.443,0.344,0.39,0.11699999999999997,0.108,0.288,0.099,0.652,0.959,0.432,0.2857142857142857,0.7,0.9857142857142857,0.9852820512820514,0.30874358974358973,0.4141538461538461,0.5711282051282052,0.10933333333333341,0.08271794871794871,0.030923076923076935
94,0.362,0.162,0.0,0.025,0.012,0.0,-0.005,0.236,0.317,0.403,0.72,0.062,0.062,0.0,0.1,0.288,3.94,0.325,0.368,0.16700000000000004,0.08100000000000002,0.025,0.237,0.087,0.471,0.744,0.325,0.41304347826086957,0.5853658536585366,0.9984093319194061,0.6672499999999999,0.25415,0.31265000000000004,0.3546000000000001,0.051449999999999996,0.10034999999999998,0.0
95,0.357,0.114,0.0,0.0,0.0,0.0,0.011,0.25,0.324,0.391,0.7150000000000001,0.057,0.057,0.0,0.071,0.269,3.94,0.287,0.6,0.14100000000000001,0.07400000000000001,0.029,0.143,0.086,0.312,0.725,0.323,0.3225806451612903,0.3448275862068966,0.6674082313681868,0.7515609756097559,0.2650975609756097,0.34326829268292675,0.4082926829268293,0.06809756097560977,0.08863414634146344,0.009731707317073176
96,0.39,0.195,0.013,0.0,0.0,0.0,-0.004,0.225,0.295,0.423,0.718,0.091,0.065,0.039,0.078,0.226,3.94,0.298,0.429,0.19799999999999998,0.06999999999999998,0.052,0.182,0.078,0.375,0.734,0.316,0.46875,0.5769230769230769,1.0456730769230769,0.9662857142857143,0.30900000000000005,0.38657142857142857,0.5797142857142857,0.14500000000000002,0.07442857142857144,0.028571428571428574
97,0.449,0.131,0.019,0.0,0.009,0.019,0.003,0.25,0.33,0.5,0.8300000000000001,0.103,0.075,0.037,0.131,0.264,3.92,0.347,0.5,0.25,0.08000000000000002,0.047,0.187,0.093,0.583,0.83,0.368,0.45161290322580644,1.1333333333333333,1.5849462365591398,0.8648181818181818,0.28154545454545454,0.34240909090909094,0.5224090909090908,0.08477272727272728,0.08222727272727273,0.026727272727272742
98,0.484,0.194,0.0,0.016,0.0,0.0,0.017,0.404,0.508,0.577,1.085,0.081,0.097,0.0,0.113,0.426,3.95,0.406,2.5,0.17299999999999993,0.10399999999999998,0.016,0.065,0.161,0.333,1.07,0.483,0.41025641025641024,0.4444444444444444,0.8547008547008547,1.005,0.381125,0.470625,0.5343749999999999,0.05999999999999999,0.105125,0.0
99,0.359,0.064,0.026,0.0,0.0,0.0,-0.008,0.234,0.272,0.364,0.636,0.077,0.103,0.013,0.064,0.276,3.78,0.29,0.059,0.12999999999999998,0.038000000000000006,0.026,0.218,0.013,0.278,0.655,0.29,0.375,0.5652173913043478,0.9402173913043478,0.7191333333333333,0.2794,0.32393333333333335,0.39519999999999994,0.04900000000000002,0.126,0.005599999999999999
100,0.114,0.0,0.029,0.0,0.0,0.0,-0.016,0.114,0.114,0.114,0.228,0.0,0.086,0.0,0.0,0.118,2.74,0.094,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.264,0.103,0.36363636363636365,0.2222222222222222,0.5858585858585859,0.42510000000000003,0.1965,0.2152,0.20990000000000003,0.0,0.1072,0.0
101,0.447,0.149,0.0,0.0,0.0,0.0,0.003,0.386,0.449,0.477,0.9259999999999999,0.043,0.149,0.021,0.043,0.485,4.17,0.435,0.3,0.09099999999999997,0.063,0.021,0.213,0.064,0.118,0.929,0.433,0.16,0.25,0.41000000000000003,0.8507999999999999,0.33499999999999996,0.37733333333333335,0.47346666666666676,0.068,0.11873333333333334,0.0202
102,0.49,0.204,0.01,0.0,0.01,0.0,-0.002,0.293,0.327,0.522,0.849,0.102,0.051,0.01,0.092,0.276,3.69,0.344,0.455,0.22900000000000004,0.03400000000000003,0.061,0.112,0.051,0.333,0.85,0.359,0.36363636363636365,0.4444444444444444,0.8080808080808081,0.8170000000000001,0.27057894736842103,0.318421052631579,0.498578947368421,0.12105263157894738,0.07115789473684211,0.01642105263157895
103,0.457,0.171,0.057,0.0,0.0,0.0,0.013,0.394,0.429,0.485,0.9139999999999999,0.0,0.229,0.0,0.086,0.433,3.29,0.377,0.667,0.09099999999999997,0.034999999999999976,0.0,0.086,0.057,0.231,0.946,0.405,0.3888888888888889,0.7222222222222222,1.1111111111111112,0.8502500000000001,0.34475,0.369625,0.48062499999999997,0.0,0.162125,0.0
104,0.524,0.159,0.0,0.0,0.0,0.0,-0.001,0.32,0.378,0.573,0.951,0.134,0.073,0.049,0.11,0.388,3.93,0.461,0.333,0.25299999999999995,0.057999999999999996,0.061,0.256,0.085,0.375,0.945,0.405,0.3333333333333333,0.5625,0.8958333333333333,0.8485681818181816,0.2959090909090908,0.34600000000000003,0.5025681818181817,0.09122727272727273,0.10772727272727273,0.03652272727272725
105,0.417,0.119,0.012,0.0,0.0,0.0,0.006,0.338,0.4,0.455,0.855,0.06,0.119,0.012,0.06,0.407,3.89,0.385,0.438,0.11699999999999999,0.062,0.024,0.19,0.083,0.192,0.837,0.385,0.37777777777777777,0.7857142857142857,1.1634920634920634,0.8598809523809524,0.30285714285714294,0.3709047619047619,0.48897619047619045,0.08088095238095239,0.08690476190476189,0.015357142857142863
106,0.308,0.077,0.0,0.0,0.0,0.0,0.017,0.255,0.269,0.314,0.583,0.019,0.058,0.0,0.058,0.317,3.79,0.276,0.1,0.059,0.014000000000000012,0.0,0.192,0.019,0.231,0.587,0.258,0.25,0.18181818181818182,0.4318181818181818,0.6018000000000001,0.2432,0.2732,0.3286,0.034199999999999994,0.0724,0.0046
107,0.525,0.098,0.0,0.0,0.0,0.0,0.005,0.414,0.443,0.552,0.9950000000000001,0.082,0.213,0.033,0.098,0.511,3.97,0.47,0.25,0.13800000000000007,0.029000000000000026,0.016,0.197,0.049,0.25,0.992,0.435,0.3076923076923077,0.45454545454545453,0.7622377622377623,0.6834651162790698,0.25160465116279074,0.31851162790697685,0.364953488372093,0.05804651162790696,0.10753488372093023,0.00904651162790698
108,0.363,0.053,0.035,0.009,0.0,0.0,-0.001,0.262,0.313,0.383,0.696,0.035,0.071,0.0,0.071,0.318,4.04,0.306,0.286,0.121,0.05099999999999999,0.009,0.186,0.053,0.286,0.715,0.313,0.3541666666666667,0.3695652173913043,0.723731884057971,0.6704324324324326,0.27016216216216216,0.343054054054054,0.3273783783783783,0.01186486486486487,0.11429729729729732,0.0
109,0.673,0.184,0.02,0.0,0.0,0.0,0.007,0.367,0.418,0.733,1.151,0.153,0.061,0.02,0.153,0.343,4.02,0.459,0.727,0.366,0.05099999999999999,0.092,0.112,0.082,0.455,1.14,0.479,0.3953488372093023,0.35,0.7453488372093022,0.8212631578947369,0.3155526315789473,0.3828684210526315,0.4383947368421052,0.06652631578947367,0.10099999999999998,0.007526315789473685
110,0.444,0.122,0.067,0.0,0.0,0.0,0.006,0.329,0.367,0.471,0.838,0.022,0.111,0.0,0.089,0.422,3.82,0.4,0.25,0.14199999999999996,0.03799999999999998,0.011,0.222,0.056,0.286,0.871,0.365,0.19047619047619047,0.275,0.4654761904761905,0.7351666666666666,0.28150000000000003,0.33123809523809516,0.40392857142857136,0.04278571428571428,0.10492857142857147,0.007333333333333335
111,0.351,0.093,0.041,0.0,0.0,0.0,-0.007,0.274,0.296,0.358,0.6539999999999999,0.021,0.093,0.01,0.041,0.358,3.43,0.336,0.077,0.08399999999999996,0.021999999999999964,0.021,0.268,0.021,0.154,0.665,0.292,0.3684210526315789,0.3888888888888889,0.7573099415204678,0.7092083333333333,0.289375,0.32233333333333336,0.3868750000000001,0.03345833333333335,0.09970833333333334,0.0045
112,0.614,0.148,0.0,0.0,0.0,0.0,0.009,0.41,0.477,0.692,1.169,0.057,0.068,0.0,0.114,0.426,3.74,0.481,0.909,0.282,0.067,0.068,0.125,0.114,0.312,1.148,0.496,0.30303030303030304,0.4642857142857143,0.7673160173160174,0.8399117647058825,0.29317647058823526,0.36238235294117654,0.477529411764706,0.03211764705882354,0.08755882352941177,0.002647058823529411
113,0.612,0.172,0.0,0.0,0.017,0.0,0.012,0.4,0.444,0.676,1.12,0.121,0.172,0.017,0.138,0.424,4.07,0.475,0.562,0.276,0.043999999999999984,0.052,0.138,0.078,0.381,1.111,0.475,0.3888888888888889,0.59375,0.9826388888888888,0.9819047619047618,0.3269285714285714,0.414595238095238,0.5673095238095238,0.12857142857142856,0.10261904761904768,0.0413095238095238
114,0.318,0.082,0.0,0.0,0.012,0.012,-0.01,0.266,0.314,0.342,0.656,0.071,0.106,0.0,0.047,0.282,3.87,0.262,0.625,0.07600000000000001,0.04799999999999999,0.012,0.094,0.059,0.19,0.669,0.301,0.2857142857142857,0.26666666666666666,0.5523809523809524,0.7341111111111113,0.284037037037037,0.3472962962962964,0.3868148148148148,0.060592592592592594,0.11503703703703702,0.003962962962962963
115,0.45,0.225,0.025,0.0,0.0,0.025,0.021,0.353,0.45,0.529,0.9790000000000001,0.1,0.1,0.0,0.1,0.379,3.77,0.38,1.5,0.17600000000000005,0.09700000000000003,0.025,0.1,0.15,0.333,0.952,0.441,0.3333333333333333,0.2631578947368421,0.5964912280701754,0.8318857142857142,0.32448571428571416,0.4096857142857143,0.4222,0.040371428571428544,0.14134285714285716,0.003828571428571428
116,0.404,0.157,0.022,0.045,0.011,0.011,0.011,0.305,0.356,0.439,0.7949999999999999,0.056,0.067,0.022,0.079,0.383,4.07,0.382,0.286,0.134,0.05099999999999999,0.022,0.236,0.067,0.28,0.823,0.356,0.3,0.35294117647058826,0.6529411764705882,0.7867999999999999,0.28431111111111107,0.3540888888888889,0.43271111111111105,0.0760888888888889,0.09822222222222224,0.017511111111111113
117,0.54,0.16,0.04,0.02,0.0,0.02,0.007,0.413,0.46,0.587,1.047,0.08,0.12,0.02,0.12,0.5,3.92,0.476,0.444,0.174,0.04700000000000004,0.02,0.18,0.08,0.316,1.028,0.464,0.4583333333333333,0.6190476190476191,1.0773809523809523,0.8744615384615384,0.3302307692307692,0.3974615384615384,0.47700000000000004,0.09099999999999998,0.1026923076923077,0.024769230769230773
118,0.55,0.193,0.009,0.0,0.009,0.018,0.002,0.333,0.384,0.588,0.972,0.119,0.138,0.046,0.11,0.321,3.71,0.389,0.5,0.25499999999999995,0.05099999999999999,0.064,0.11,0.055,0.353,0.956,0.432,0.3333333333333333,0.2631578947368421,0.5964912280701754,0.7795000000000001,0.30325,0.3420625,0.4374374999999999,0.07424999999999998,0.11975000000000002,0.0213125
119,0.327,0.02,0.02,0.061,0.0,0.0,-0.006,0.319,0.36,0.34,0.7,0.02,0.224,0.0,0.02,0.375,3.84,0.307,0.286,0.02100000000000002,0.04099999999999998,0.0,0.143,0.041,0.067,0.741,0.327,0.2857142857142857,0.23076923076923078,0.5164835164835164,0.6888000000000001,0.2893,0.3264,0.3624,0.027600000000000003,0.1817,0.0
120,0.447,0.136,0.029,0.0,0.019,0.0,-0.003,0.265,0.288,0.469,0.7569999999999999,0.087,0.107,0.058,0.097,0.288,3.77,0.353,0.136,0.20399999999999996,0.022999999999999965,0.049,0.214,0.029,0.385,0.79,0.323,0.325,0.5897435897435898,0.9147435897435898,0.7880869565217392,0.290695652173913,0.32560869565217393,0.4624782608695652,0.06504347826086956,0.08856521739130434,0.025043478260869566
121,0.293,0.087,0.043,0.022,0.011,0.0,-0.003,0.277,0.337,0.325,0.662,0.011,0.109,0.0,0.033,0.319,3.67,0.276,0.667,0.04799999999999999,0.06,0.0,0.13,0.087,0.13,0.724,0.302,0.5,0.5833333333333334,1.0833333333333335,0.7291249999999999,0.29974999999999996,0.354,0.375125,0.02,0.115375,0.0
122,0.25,0.083,0.021,0.062,0.0,0.0,-0.005,0.25,0.312,0.273,0.585,0.021,0.146,0.0,0.021,0.297,3.81,0.246,0.571,0.02300000000000002,0.062,0.0,0.146,0.083,0.091,0.632,0.273,0.27586206896551724,0.16,0.43586206896551727,0.5011538461538461,0.21015384615384616,0.27184615384615385,0.2293076923076923,0.010461538461538463,0.13323076923076926,0.0
123,0.673,0.204,0.009,0.0,0.009,0.0,0.012,0.376,0.443,0.752,1.195,0.142,0.115,0.062,0.142,0.429,3.88,0.573,0.393,0.376,0.067,0.097,0.248,0.097,0.421,1.162,0.503,0.2916666666666667,0.5227272727272727,0.8143939393939394,0.9970697674418605,0.30446511627906975,0.3884883720930233,0.6085813953488373,0.13104651162790698,0.08018604651162792,0.050813953488372074
124,0.558,0.212,0.018,0.0,0.018,0.0,0.01,0.337,0.372,0.606,0.978,0.115,0.142,0.018,0.115,0.326,3.76,0.391,0.636,0.26899999999999996,0.034999999999999976,0.053,0.097,0.062,0.371,0.987,0.409,0.4666666666666667,0.6097560975609756,1.0764227642276423,0.9852105263157893,0.3272368421052631,0.4108947368421052,0.5743157894736842,0.1012105263157895,0.09442105263157897,0.017526315789473695
125,0.414,0.152,0.0,0.0,0.03,0.01,-0.001,0.25,0.301,0.446,0.747,0.111,0.061,0.02,0.101,0.264,3.93,0.326,0.211,0.196,0.05099999999999999,0.04,0.192,0.04,0.435,0.762,0.335,0.22857142857142856,0.3125,0.5410714285714285,0.8005500000000001,0.26572499999999993,0.34314999999999996,0.4573999999999999,0.07547499999999997,0.09542500000000002,0.029825
126,0.341,0.122,0.098,0.024,0.0,0.0,0.022,0.263,0.349,0.368,0.717,0.024,0.098,0.0,0.049,0.281,3.76,0.279,0.6,0.10499999999999998,0.08599999999999997,0.024,0.122,0.073,0.2,0.802,0.343,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.7149487179487177,0.2635128205128206,0.3216923076923076,0.3932564102564102,0.039846153846153844,0.1005897435897436,0.0004358974358974359
