,tb,rbi,sb,sh,sf,ibb,WPA,avg,obp,slg,ops,power_barrel,contact_barrel,clutch_barrel,xh,babib,pitch/pa,cq,b/k,IsoP,IsoD,hr%,kk%,bb%,xh/h,ueqr,wOBA,obp_label,slg_label,ops_label,ops_mean,avg_mean,obp_mean,slg_mean,power_barrel_mean,contact_barrel_mean,clutch_barrel_mean
67,0.386,0.091,0.023,0.0,0.023,0.0,-0.004,0.366,0.386,0.415,0.8009999999999999,0.045,0.114,0.0,0.045,0.429,4.23,0.371,0.286,0.04899999999999999,0.020000000000000018,0.0,0.159,0.045,0.133,0.833,0.355,0.4358974358974359,0.5526315789473685,0.9885290148448044,0.9681794871794869,0.3495897435897436,0.4082564102564102,0.559923076923077,0.06835897435897435,0.09392307692307694,0.008
68,0.578,0.169,0.024,0.0,0.0,0.0,0.009,0.403,0.465,0.623,1.088,0.205,0.181,0.06,0.133,0.412,3.98,0.421,1.0,0.21999999999999997,0.062,0.036,0.072,0.072,0.355,1.085,0.486,0.3548387096774194,0.6538461538461539,1.0086848635235732,1.0279024390243903,0.34631707317073174,0.41517073170731705,0.6127317073170734,0.13312195121951223,0.13424390243902437,0.03639024390243902
69,0.405,0.09,0.072,0.009,0.0,0.0,0.003,0.279,0.33,0.433,0.763,0.027,0.126,0.0,0.072,0.295,4.09,0.308,0.538,0.15399999999999997,0.05099999999999999,0.027,0.117,0.063,0.276,0.798,0.337,0.3,0.35135135135135137,0.6513513513513514,0.7397727272727272,0.2808181818181819,0.3442954545454545,0.3954772727272728,0.030386363636363635,0.11231818181818184,0.0
70,0.474,0.184,0.0,0.0,0.0,0.0,0.003,0.287,0.374,0.535,0.909,0.105,0.053,0.053,0.114,0.311,4.04,0.384,0.619,0.24800000000000005,0.08700000000000002,0.053,0.184,0.114,0.448,0.881,0.394,0.25925925925925924,0.3617021276595745,0.6209613869188337,1.088219512195122,0.34943902439024394,0.41351219512195114,0.6747073170731708,0.1436341463414634,0.0796341463414634,0.04973170731707317
71,0.463,0.137,0.0,0.0,0.021,0.0,0.007,0.293,0.368,0.537,0.905,0.095,0.105,0.011,0.126,0.323,4.13,0.394,0.611,0.24400000000000005,0.07500000000000001,0.042,0.189,0.116,0.5,0.911,0.384,0.3584905660377358,0.58,0.9384905660377358,0.9612249999999998,0.33392499999999997,0.40985000000000005,0.5513750000000001,0.08342499999999999,0.09365000000000001,0.026100000000000005
72,0.349,0.048,0.012,0.0,0.012,0.0,0.0,0.301,0.381,0.397,0.778,0.084,0.06,0.0,0.06,0.35,3.77,0.328,0.692,0.09600000000000003,0.08000000000000002,0.012,0.157,0.108,0.227,0.806,0.355,0.3181818181818182,0.375,0.6931818181818181,0.7633030303030305,0.25712121212121214,0.3212121212121212,0.44209090909090903,0.08896969696969695,0.08848484848484849,0.0027878787878787875
73,0.527,0.241,0.009,0.0,0.018,0.0,0.01,0.368,0.389,0.557,0.9460000000000001,0.098,0.134,0.009,0.107,0.389,3.24,0.404,0.286,0.18900000000000006,0.02100000000000002,0.036,0.125,0.036,0.308,0.94,0.408,0.35714285714285715,0.44,0.7971428571428572,0.7500000000000001,0.2971333333333333,0.32560000000000006,0.42440000000000005,0.08420000000000001,0.11773333333333333,0.006666666666666667
74,0.271,0.102,0.017,0.017,0.034,0.0,-0.008,0.236,0.29,0.291,0.581,0.051,0.068,0.0,0.051,0.265,3.92,0.24,0.25,0.05499999999999999,0.05399999999999999,0.0,0.136,0.034,0.231,0.641,0.278,0.14285714285714285,0.07692307692307693,0.21978021978021978,0.7174999999999998,0.2743055555555555,0.3588611111111111,0.35863888888888895,0.02063888888888889,0.14183333333333337,0.0008055555555555556
75,0.403,0.125,0.014,0.0,0.028,0.0,0.002,0.323,0.361,0.446,0.8069999999999999,0.083,0.139,0.0,0.083,0.351,3.74,0.343,0.556,0.123,0.03799999999999998,0.014,0.125,0.069,0.286,0.836,0.351,0.2916666666666667,0.2777777777777778,0.5694444444444444,0.7452258064516131,0.26370967741935486,0.3319354838709678,0.41329032258064513,0.07870967741935485,0.11106451612903227,0.00770967741935484
76,0.432,0.173,0.025,0.025,0.012,0.0,0.002,0.315,0.378,0.479,0.857,0.136,0.086,0.025,0.074,0.37,4.15,0.393,0.412,0.16399999999999998,0.063,0.037,0.21,0.086,0.261,0.884,0.379,0.1875,0.3333333333333333,0.5208333333333333,0.8350256410256411,0.32866666666666655,0.40276923076923077,0.4322564102564101,0.08576923076923079,0.10317948717948716,0.016256410256410263
77,0.378,0.122,0.0,0.0,0.01,0.01,-0.001,0.284,0.354,0.42,0.774,0.041,0.092,0.0,0.061,0.289,3.95,0.303,0.9,0.136,0.07,0.031,0.102,0.092,0.24,0.767,0.349,0.3055555555555556,0.42424242424242425,0.7297979797979799,0.8403823529411766,0.3305882352941176,0.39349999999999996,0.4468823529411764,0.029000000000000015,0.11355882352941177,0.0
78,0.645,0.164,0.009,0.0,0.0,0.0,0.01,0.383,0.416,0.664,1.08,0.118,0.055,0.036,0.145,0.442,3.77,0.498,0.13,0.281,0.032999999999999974,0.064,0.209,0.027,0.39,1.075,0.47,0.38461538461538464,0.5652173913043478,0.9498327759197325,1.0596896551724135,0.3576896551724139,0.42268965517241375,0.6369999999999998,0.10444827586206898,0.0896896551724138,0.045655172413793105
79,0.355,0.118,0.0,0.0,0.011,0.011,0.001,0.256,0.301,0.384,0.685,0.065,0.065,0.011,0.075,0.282,3.77,0.29,0.429,0.128,0.044999999999999984,0.022,0.151,0.065,0.318,0.694,0.303,0.4897959183673469,0.6904761904761905,1.1802721088435373,0.6946923076923077,0.24284615384615382,0.3,0.3946923076923078,0.06492307692307694,0.06446153846153847,0.009384615384615384
80,0.443,0.217,0.0,0.0,0.019,0.0,0.012,0.255,0.333,0.5,0.833,0.142,0.047,0.028,0.132,0.27,4.34,0.343,0.556,0.245,0.07800000000000001,0.038,0.17,0.094,0.583,0.843,0.361,0.35294117647058826,0.32142857142857145,0.6743697478991597,0.7916250000000001,0.272,0.3450000000000001,0.44662500000000016,0.10490000000000002,0.0968,0.020925000000000013
81,0.382,0.101,0.0,0.022,0.0,0.0,0.004,0.284,0.356,0.42,0.776,0.034,0.09,0.011,0.101,0.328,3.82,0.319,0.615,0.136,0.07200000000000001,0.011,0.146,0.09,0.391,0.763,0.348,0.2962962962962963,0.6,0.8962962962962963,0.7508235294117647,0.2734705882352942,0.32305882352941173,0.42776470588235294,0.05847058823529413,0.1102941176470588,0.004352941176470588
82,0.522,0.235,0.007,0.0,0.051,0.037,0.01,0.385,0.456,0.651,1.107,0.125,0.059,0.037,0.125,0.402,3.83,0.47,1.053,0.266,0.07100000000000001,0.037,0.14,0.147,0.405,1.08,0.475,0.36363636363636365,0.7666666666666667,1.1303030303030304,0.9024634146341465,0.3371219512195121,0.3926341463414634,0.5098292682926832,0.11592682926829266,0.08917073170731708,0.031073170731707324
83,0.429,0.143,0.013,0.013,0.013,0.0,0.007,0.394,0.45,0.465,0.915,0.0,0.143,0.0,0.065,0.424,3.36,0.368,0.833,0.07100000000000001,0.055999999999999994,0.0,0.078,0.065,0.179,0.933,0.425,0.36363636363636365,0.3684210526315789,0.7320574162679425,0.7402888888888891,0.3024888888888889,0.3788888888888887,0.3614000000000001,0.0032666666666666673,0.16022222222222227,0.0
84,0.275,0.101,0.029,0.0,0.0,0.014,0.008,0.219,0.275,0.297,0.5720000000000001,0.043,0.058,0.0,0.043,0.245,3.9,0.235,0.5,0.07799999999999999,0.05600000000000002,0.014,0.145,0.072,0.214,0.581,0.264,0.32142857142857145,0.5555555555555556,0.876984126984127,0.6336666666666668,0.2458095238095238,0.30554761904761907,0.32811904761904753,0.019357142857142868,0.08707142857142856,0.0
85,0.726,0.21,0.0,0.016,0.016,0.0,0.032,0.51,0.603,0.918,1.521,0.129,0.097,0.016,0.161,0.526,4.95,0.619,1.714,0.40800000000000003,0.09299999999999997,0.081,0.113,0.194,0.4,1.43,0.626,0.25,0.5789473684210527,0.8289473684210527,0.988909090909091,0.3382727272727273,0.40996969696969704,0.578939393939394,0.08633333333333332,0.12760606060606058,0.018151515151515158
86,0.559,0.14,0.0,0.0,0.0,0.0,0.002,0.303,0.347,0.584,0.9309999999999999,0.097,0.097,0.032,0.151,0.354,3.94,0.422,0.2,0.28099999999999997,0.043999999999999984,0.043,0.215,0.043,0.519,0.926,0.4,0.2608695652173913,0.4782608695652174,0.7391304347826086,0.9089999999999999,0.2920909090909091,0.3590909090909091,0.5499090909090909,0.0849090909090909,0.08618181818181815,0.015999999999999997
87,0.318,0.118,0.024,0.024,0.012,0.0,-0.004,0.19,0.261,0.342,0.603,0.035,0.059,0.0,0.071,0.185,4.28,0.233,0.417,0.15200000000000002,0.07100000000000001,0.035,0.141,0.059,0.4,0.632,0.277,0.28205128205128205,0.34210526315789475,0.6241565452091768,0.7465263157894738,0.2806052631578947,0.35731578947368414,0.38921052631578945,0.02376315789473685,0.10652631578947373,0.0
88,0.387,0.075,0.028,0.019,0.0,0.019,0.006,0.309,0.368,0.423,0.7909999999999999,0.057,0.113,0.009,0.075,0.345,3.83,0.321,0.75,0.11399999999999999,0.059,0.009,0.113,0.085,0.267,0.811,0.358,0.5625,0.5,1.0625,0.7808611111111112,0.31644444444444453,0.37147222222222226,0.4093888888888889,0.029388888888888902,0.11450000000000002,0.0022222222222222222
89,0.369,0.095,0.071,0.012,0.0,0.0,0.011,0.297,0.395,0.419,0.8140000000000001,0.107,0.083,0.024,0.048,0.308,4.1,0.303,1.429,0.122,0.09800000000000003,0.024,0.083,0.119,0.182,0.862,0.376,0.2916666666666667,0.36363636363636365,0.6553030303030303,0.8300769230769229,0.29230769230769227,0.39300000000000007,0.4370769230769231,0.0913846153846154,0.07923076923076922,0.022153846153846156
90,0.377,0.131,0.0,0.0,0.016,0.033,0.005,0.231,0.339,0.442,0.781,0.164,0.082,0.082,0.098,0.286,3.89,0.358,0.5,0.211,0.10800000000000001,0.033,0.262,0.131,0.5,0.782,0.357,0.4444444444444444,0.2857142857142857,0.7301587301587301,0.8209268292682929,0.2902195121951218,0.36075609756097565,0.4601707317073171,0.12431707317073172,0.08075609756097563,0.03565853658536585
91,0.602,0.243,0.0,0.0,0.0,0.0,0.008,0.297,0.413,0.681,1.094,0.117,0.058,0.049,0.146,0.321,3.97,0.51,0.429,0.38400000000000006,0.11599999999999999,0.097,0.272,0.117,0.556,1.064,0.482,0.5,0.5333333333333333,1.0333333333333332,1.025051282051282,0.28074358974358976,0.40438461538461545,0.6206666666666668,0.13141025641025642,0.07743589743589745,0.03687179487179487
92,0.41,0.162,0.01,0.01,0.01,0.019,0.003,0.306,0.361,0.439,0.8,0.057,0.076,0.0,0.086,0.359,3.57,0.353,0.316,0.133,0.05499999999999999,0.019,0.181,0.057,0.3,0.802,0.369,0.4782608695652174,0.631578947368421,1.1098398169336385,0.8006500000000001,0.30955,0.37845,0.42219999999999985,0.043199999999999995,0.0885,0.00395
93,0.725,0.25,0.0,0.012,0.0,0.0,0.006,0.442,0.463,0.753,1.216,0.138,0.1,0.038,0.15,0.444,3.64,0.499,0.375,0.311,0.02100000000000002,0.075,0.1,0.037,0.353,1.204,0.514,0.4583333333333333,0.6363636363636364,1.0946969696969697,0.9169268292682927,0.34726829268292675,0.40724390243902436,0.5096829268292683,0.06460975609756098,0.15297560975609759,0.012317073170731713
94,0.638,0.19,0.0,0.0,0.0,0.0,0.005,0.382,0.424,0.673,1.097,0.138,0.103,0.034,0.103,0.356,3.84,0.432,0.6,0.29100000000000004,0.04199999999999998,0.086,0.086,0.052,0.286,1.085,0.472,0.3684210526315789,0.4,0.7684210526315789,0.9613999999999999,0.3278,0.4048,0.5566000000000001,0.1274,0.0982,0.036199999999999996
95,0.605,0.269,0.042,0.0,0.017,0.017,0.016,0.359,0.429,0.699,1.128,0.109,0.084,0.05,0.134,0.364,3.94,0.477,0.737,0.33999999999999997,0.07,0.076,0.16,0.118,0.432,1.091,0.475,0.2702702702702703,0.4444444444444444,0.7147147147147147,0.942909090909091,0.32831818181818184,0.37959090909090915,0.5633181818181817,0.07795454545454547,0.1028636363636364,0.030727272727272735
96,0.362,0.203,0.0,0.014,0.014,0.0,-0.007,0.246,0.296,0.385,0.681,0.058,0.058,0.014,0.101,0.283,3.97,0.292,0.25,0.139,0.04999999999999999,0.014,0.174,0.043,0.438,0.701,0.307,0.42857142857142855,0.5,0.9285714285714286,0.7751250000000001,0.293625,0.33699999999999997,0.43812500000000004,0.05424999999999999,0.088125,0.016249999999999997
97,0.573,0.12,0.053,0.0,0.0,0.0,0.006,0.358,0.427,0.642,1.069,0.053,0.08,0.013,0.147,0.435,3.89,0.498,0.471,0.28400000000000003,0.069,0.053,0.227,0.107,0.458,1.049,0.453,0.35714285714285715,0.45454545454545453,0.8116883116883117,0.8441333333333334,0.2890666666666667,0.33319999999999994,0.5109333333333334,0.06633333333333333,0.10866666666666666,0.013
98,0.245,0.0,0.041,0.02,0.0,0.0,-0.009,0.239,0.3,0.261,0.5609999999999999,0.0,0.143,0.0,0.02,0.244,3.78,0.202,3.0,0.02200000000000002,0.061,0.0,0.02,0.061,0.091,0.611,0.268,0.4,0.35714285714285715,0.7571428571428571,0.6173000000000001,0.27240000000000003,0.3223,0.295,0.0,0.1561,0.0
99,0.506,0.177,0.0,0.0,0.013,0.013,0.008,0.319,0.367,0.556,0.923,0.076,0.139,0.025,0.114,0.404,3.85,0.47,0.273,0.23700000000000004,0.04799999999999999,0.051,0.278,0.076,0.391,0.918,0.396,0.391304347826087,0.6842105263157895,1.0755148741418765,0.9276666666666666,0.32108333333333333,0.36166666666666664,0.566,0.10833333333333335,0.11399999999999999,0.02841666666666667
100,0.44,0.19,0.009,0.0,0.017,0.0,0.01,0.279,0.299,0.459,0.758,0.069,0.069,0.026,0.103,0.303,4.28,0.338,0.15,0.18,0.019999999999999962,0.034,0.172,0.026,0.387,0.775,0.325,0.2692307692307692,0.4,0.6692307692307693,0.7047619047619047,0.24785714285714291,0.29023809523809524,0.4145238095238095,0.0710952380952381,0.10414285714285713,0.027619047619047623
101,0.354,0.135,0.0,0.0,0.0,0.0,-0.007,0.191,0.273,0.382,0.655,0.083,0.042,0.031,0.094,0.2,4.14,0.271,0.35,0.191,0.08200000000000002,0.042,0.208,0.073,0.529,0.667,0.297,0.3684210526315789,0.3888888888888889,0.7573099415204678,0.6595,0.24134090909090908,0.29697727272727276,0.36252272727272733,0.09377272727272729,0.07811363636363636,0.029068181818181823
102,0.51,0.115,0.01,0.0,0.0,0.0,0.004,0.394,0.429,0.535,0.964,0.058,0.173,0.01,0.096,0.44,3.68,0.412,0.385,0.14100000000000001,0.034999999999999976,0.019,0.125,0.048,0.256,0.967,0.426,0.2903225806451613,0.6,0.8903225806451613,0.9061428571428574,0.32892857142857135,0.3901428571428571,0.5160000000000001,0.09535714285714285,0.10783333333333338,0.015523809523809527
103,0.333,0.111,0.0,0.0,0.028,0.0,0.005,0.281,0.351,0.375,0.726,0.167,0.111,0.0,0.028,0.286,3.5,0.289,0.75,0.09399999999999997,0.06999999999999995,0.028,0.111,0.083,0.111,0.757,0.335,0.35294117647058826,0.7058823529411765,1.0588235294117647,0.6794,0.26780000000000004,0.3282,0.3512,0.1408,0.11300000000000002,0.0
104,0.266,0.109,0.0,0.0,0.0,0.0,-0.008,0.153,0.219,0.288,0.507,0.047,0.078,0.0,0.062,0.156,4.11,0.204,0.417,0.13499999999999998,0.066,0.031,0.188,0.078,0.444,0.515,0.226,0.25,0.4,0.65,0.8023720930232557,0.30962790697674425,0.361906976744186,0.44046511627906987,0.061674418604651164,0.12790697674418608,0.006302325581395352
105,0.46,0.1,0.02,0.02,0.01,0.0,0.013,0.422,0.49,0.511,1.001,0.04,0.15,0.0,0.06,0.487,4.17,0.432,0.643,0.08900000000000002,0.068,0.01,0.14,0.09,0.158,1.014,0.464,0.4090909090909091,0.65,1.059090909090909,0.8623749999999998,0.342625,0.41846875,0.44390625000000006,0.016875000000000005,0.11534374999999997,0.0
106,0.437,0.126,0.015,0.007,0.0,0.0,0.009,0.353,0.43,0.496,0.9259999999999999,0.044,0.067,0.007,0.074,0.39,3.85,0.376,1.0,0.14300000000000002,0.07700000000000001,0.022,0.119,0.119,0.238,0.928,0.409,0.4,0.5909090909090909,0.990909090909091,0.9049473684210526,0.3417368421052632,0.3933947368421053,0.5115526315789475,0.06863157894736842,0.09923684210526316,0.010868421052631583
107,0.333,0.056,0.042,0.0,0.014,0.0,-0.009,0.265,0.311,0.353,0.6639999999999999,0.042,0.069,0.0,0.056,0.333,3.86,0.306,0.2,0.08799999999999997,0.045999999999999985,0.0,0.208,0.042,0.222,0.714,0.304,0.36585365853658536,0.3333333333333333,0.6991869918699187,0.7421904761904761,0.29673809523809525,0.35442857142857154,0.3877619047619048,0.02785714285714286,0.09523809523809526,0.0005952380952380953
108,0.318,0.071,0.0,0.012,0.0,0.0,-0.0,0.198,0.253,0.333,0.5860000000000001,0.071,0.0,0.012,0.071,0.25,4.05,0.278,0.174,0.135,0.05499999999999999,0.024,0.271,0.047,0.375,0.602,0.265,0.21739130434782608,0.1,0.3173913043478261,0.6402800000000001,0.23884,0.2992000000000001,0.34108,0.03476000000000002,0.06688,0.0068
109,0.585,0.255,0.0,0.0,0.021,0.011,0.011,0.425,0.453,0.632,1.085,0.096,0.106,0.011,0.149,0.455,3.47,0.455,0.5,0.20700000000000002,0.028000000000000025,0.021,0.106,0.053,0.378,1.068,0.471,0.24,0.5652173913043478,0.8052173913043478,0.9155,0.3632352941176471,0.4065882352941177,0.5089117647058825,0.05744117647058822,0.12823529411764703,0.004382352941176469
110,0.373,0.109,0.009,0.0,0.018,0.018,0.008,0.323,0.396,0.427,0.823,0.082,0.064,0.009,0.073,0.366,3.85,0.343,0.8,0.10399999999999998,0.07300000000000001,0.009,0.136,0.109,0.258,0.839,0.377,0.375,0.4,0.775,0.8755476190476191,0.30792857142857144,0.3983809523809523,0.4771666666666666,0.09435714285714288,0.07540476190476193,0.024666666666666674
111,0.395,0.062,0.012,0.012,0.012,0.0,-0.002,0.297,0.346,0.432,0.778,0.049,0.123,0.012,0.074,0.323,4.12,0.327,0.545,0.135,0.04899999999999999,0.025,0.136,0.074,0.273,0.801,0.34,0.2903225806451613,0.2962962962962963,0.5866188769414575,0.7505384615384616,0.28042307692307694,0.33465384615384625,0.4158846153846154,0.07757692307692307,0.11392307692307695,0.013115384615384616
112,0.426,0.064,0.043,0.0,0.0,0.0,0.005,0.333,0.362,0.444,0.806,0.106,0.17,0.021,0.085,0.366,3.32,0.329,0.5,0.11099999999999999,0.02899999999999997,0.0,0.085,0.043,0.267,0.837,0.354,0.5,0.5172413793103449,1.0172413793103448,0.7513939393939395,0.3084848484848485,0.370030303030303,0.38136363636363635,0.03863636363636365,0.12554545454545457,0.0036363636363636364
113,0.385,0.104,0.03,0.007,0.015,0.0,0.002,0.31,0.346,0.413,0.7589999999999999,0.074,0.126,0.007,0.059,0.389,3.93,0.369,0.226,0.10299999999999998,0.035999999999999976,0.015,0.23,0.052,0.205,0.789,0.336,0.4594594594594595,0.4074074074074074,0.8668668668668669,0.7568000000000003,0.27668888888888893,0.3401333333333333,0.4166666666666667,0.11013333333333336,0.09688888888888894,0.01920000000000001
114,0.293,0.122,0.024,0.024,0.0,0.0,0.01,0.297,0.366,0.324,0.69,0.049,0.0,0.0,0.024,0.423,4.27,0.35,0.364,0.027000000000000024,0.069,0.0,0.268,0.098,0.091,0.733,0.32,0.4117647058823529,0.4482758620689655,0.8600405679513184,0.7336923076923078,0.2782307692307693,0.35669230769230764,0.377,0.049999999999999996,0.053153846153846156,0.0
115,0.441,0.196,0.01,0.0,0.01,0.01,0.005,0.351,0.373,0.464,0.837,0.098,0.098,0.01,0.069,0.39,3.08,0.367,0.286,0.11300000000000004,0.02200000000000002,0.02,0.137,0.039,0.206,0.845,0.369,0.25,0.5789473684210527,0.8289473684210527,0.8018124999999998,0.3375625,0.3614375,0.44037499999999996,0.07693749999999999,0.10824999999999999,0.010374999999999999
116,0.32,0.1,0.02,0.04,0.0,0.0,-0.003,0.245,0.288,0.327,0.615,0.0,0.22,0.0,0.08,0.273,4.14,0.245,0.2,0.08200000000000002,0.04299999999999998,0.0,0.1,0.02,0.333,0.655,0.288,0.25,0.16666666666666666,0.41666666666666663,0.5069999999999999,0.20429999999999998,0.26789999999999997,0.23909999999999995,0.0,0.16099999999999998,0.0
117,0.522,0.13,0.022,0.0,0.0,0.0,0.002,0.227,0.261,0.545,0.806,0.098,0.043,0.043,0.13,0.2,3.71,0.359,0.2,0.31800000000000006,0.034,0.087,0.217,0.043,0.6,0.811,0.333,0.3,0.5789473684210527,0.8789473684210527,0.8628636363636364,0.28295454545454546,0.3175909090909091,0.5452727272727274,0.08081818181818183,0.06418181818181819,0.013681818181818182
118,0.429,0.095,0.024,0.048,0.0,0.0,0.001,0.341,0.357,0.439,0.796,0.0,0.19,0.0,0.048,0.382,3.69,0.354,0.167,0.09799999999999998,0.01599999999999996,0.024,0.143,0.024,0.143,0.822,0.35,0.2777777777777778,0.29411764705882354,0.5718954248366013,0.697875,0.28700000000000003,0.34187500000000004,0.356,0.02025,0.11862500000000001,0.0
119,0.538,0.198,0.009,0.0,0.009,0.0,0.008,0.341,0.43,0.626,1.056,0.104,0.057,0.038,0.113,0.375,4.07,0.466,0.667,0.285,0.08899999999999997,0.066,0.198,0.132,0.387,1.037,0.451,0.18181818181818182,0.42857142857142855,0.6103896103896104,0.8702558139534882,0.27251162790697664,0.37476744186046507,0.4954883720930234,0.09395348837209304,0.06388372093023253,0.03634883720930233
120,0.446,0.108,0.012,0.0,0.012,0.012,-0.003,0.325,0.361,0.481,0.842,0.048,0.12,0.0,0.096,0.359,3.73,0.363,0.417,0.15599999999999997,0.035999999999999976,0.024,0.145,0.06,0.32,0.841,0.369,0.4878048780487805,0.5428571428571428,1.0306620209059232,0.8422368421052632,0.29031578947368425,0.3727631578947369,0.46947368421052643,0.07126315789473686,0.09610526315789474,0.01713157894736843
121,0.721,0.25,0.0,0.0,0.015,0.0,0.009,0.377,0.435,0.803,1.238,0.147,0.118,0.029,0.176,0.364,3.91,0.524,0.545,0.42600000000000005,0.057999999999999996,0.103,0.162,0.088,0.522,1.21,0.512,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.9545499999999999,0.318525,0.3815749999999999,0.572975,0.09802500000000004,0.091425,0.012400000000000005
122,0.37,0.037,0.056,0.0,0.0,0.0,-0.001,0.314,0.352,0.392,0.744,0.019,0.111,0.0,0.056,0.4,3.85,0.35,0.273,0.07800000000000001,0.03799999999999998,0.0,0.204,0.056,0.188,0.789,0.331,0.46153846153846156,0.5454545454545454,1.006993006993007,0.627825,0.2532000000000001,0.30215000000000003,0.32567499999999994,0.03774999999999999,0.10517499999999999,0.0036
123,0.52,0.194,0.01,0.0,0.0,0.0,0.01,0.322,0.396,0.567,0.963,0.071,0.082,0.0,0.122,0.364,4.3,0.42,0.421,0.24499999999999994,0.07400000000000001,0.051,0.194,0.082,0.414,0.961,0.426,0.43243243243243246,0.6875,1.1199324324324325,0.8973333333333335,0.30047222222222225,0.38302777777777774,0.5143055555555555,0.0612777777777778,0.10586111111111113,0.0012222222222222222
124,0.442,0.077,0.01,0.0,0.0,0.0,0.002,0.375,0.434,0.479,0.913,0.096,0.135,0.019,0.077,0.432,3.88,0.388,0.571,0.10399999999999998,0.059,0.01,0.135,0.077,0.222,0.904,0.414,0.3333333333333333,0.4444444444444444,0.7777777777777777,0.762675,0.2683750000000001,0.3389,0.4237749999999999,0.09752500000000001,0.097625,0.030725000000000002
125,0.49,0.22,0.01,0.0,0.0,0.0,0.012,0.286,0.375,0.538,0.913,0.1,0.08,0.03,0.11,0.308,4.16,0.39,0.45,0.25200000000000006,0.08900000000000002,0.06,0.2,0.09,0.423,0.914,0.409,0.30303030303030304,0.41379310344827586,0.7168234064785789,0.809,0.2688333333333333,0.3498333333333334,0.4591666666666667,0.09549999999999999,0.08866666666666667,0.01916666666666667
126,0.642,0.258,0.017,0.0,0.0,0.0,0.004,0.395,0.434,0.675,1.109,0.117,0.192,0.042,0.158,0.429,3.91,0.47,0.353,0.28,0.03899999999999998,0.05,0.142,0.05,0.422,1.096,0.478,0.2692307692307692,0.36,0.6292307692307693,0.8113823529411763,0.30488235294117644,0.36147058823529415,0.4499117647058823,0.10102941176470588,0.09485294117647061,0.03552941176470588
